run_id,initial_population,max_population,pop_multiplier,base_birth_rate,max_rounds,maslow_variation,recovery_threshold,cooperation_bonus,trust_threshold,relationship_memory,shock_interval_min,shock_interval_max,shock_interval_avg,shock_mean_years,pareto_alpha,pareto_xm,trust_delta_help,trust_delta_betray,serendipity_rate,community_buffer_factor,acute_decay,chronic_window,final_cooperation_rate,final_constrained_rate,final_population,extinction_occurred,first_cascade_round,cascade_events,shock_events,population_growth,population_stability,cooperation_resilience,rounds_completed,total_defections,total_redemptions,redemption_rate,avg_trust_level,cooperation_benefit_total,physiological_change,safety_change,love_change,esteem_change,self_actualization_change,num_groups,homophily_bias,in_group_trust_modifier,out_group_trust_modifier,out_group_constraint_amplifier,reputational_spillover,mixing_event_frequency,mixing_event_bonus_multiplier,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,group_segregation_index,total_mixing_events,mixing_event_success_rate,reputational_spillover_events,out_group_constraint_amplifications,group_extinction_events,total_interactions,interaction_intensity,outcome_category,extinction_category,has_intergroup,segregation_level,trust_asymmetry_level,shock_frequency_proxy,growth_potential,resilience_index,intergroup_tension,stress_recovery_rate,social_support_effectiveness
66,192,800,4.166666666666667,0.010698894126836998,200,0.40034530641498656,0.2014007375834848,0.2087973018666451,0.6,40,10.559285907011418,25.159144060107657,17.85921498355954,20,2.0,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,3,4.166666666666667,0.0,1.0,200,1223615,0,0.0,0.05756493893645413,244.78486642045277,0.0,0.0,0.0,0.0,0.0,3,0.20857646981132572,1.1494679201638158,0.8589366429058716,1.1884380589361794,0.07853734294615233,25,2.237321495372786,0.0,1.0,0.06075175406725808,0.05437812380565019,0.006373630261607886,0.0,8,1.0,864,864,0,1886,2.3575,High_Coop,Survived,True,,Low,0.0559935025655136,0.044578725528487496,0.03776025989737946,0.013166397750453291,0.030000000000000027,0.0023025975574581655
67,100,800,8.0,0.009494917118540275,200,0.4903623806921675,0.3412198911068364,0.1859861366447496,0.6,40,5.519823807177795,23.73144441366039,14.625634110419092,20,2.0,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,484,False,200,0,1,4.84,0.1019545332238738,1.0,200,339641,0,0.0,0.051915138136608946,38.87438527235987,0.0,0.0,0.0,0.0,0.0,2,0.21699801975470204,1.1823812780133238,0.8154923894251165,1.151576210403583,0.1325020288385618,20,2.2719309816678233,0.0,1.0,0.05640458680307983,0.047425689470138054,0.008978897332941778,0.0,10,0.9,193,193,0,742,1.5330578512396693,High_Coop,Survived,True,,Low,0.06837310385657838,0.0759593369483222,0.037265075845736864,0.028153312260989997,0.030000000000000027,0.002076605525464358
68,478,800,1.6736401673640167,0.01109352728641869,200,0.47698095158561465,0.4375814357768662,0.271792114734544,0.6,40,14.605411284506214,29.881256502263845,22.243333893385028,20,2.0,0.3,0.04,-0.06,0.05,0.04,0.97,16,0.99625,0.00375,800,False,200,0,5,1.6736401673640167,0.0,0.99625,200,1086929,208,0.00019136484535788446,0.05220884355736319,881.657702037378,0.0,0.0,0.0,0.0,0.0,3,0.7218498399892068,1.0278383243448825,0.851562566402214,1.2097399326361584,0.021065275974203816,20,1.8223976668164539,0.0,1.0,0.04968046165504763,0.05473722545967875,-0.0050567638046311175,0.0,10,1.0,1176,1176,0,2649,3.31125,High_Coop,Survived,True,,Low,0.04495728944200182,0.018566572864299063,0.03820170842231993,0.003782706161135007,0.030000000000000027,0.0020883537422945278
69,274,800,2.9197080291970803,0.008192186605029211,200,0.33929702547681057,0.23227380365551786,0.15525916966242445,0.6,40,10.132979036364537,26.37408522391575,18.253532130140144,20,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,1,2.9197080291970803,0.0,1.0,200,1324343,0,0.0,0.056363559836325905,139.0801912051041,0.0,0.0,0.0,0.0,0.0,3,0.05866085707662849,1.1336059181160705,0.8770454214431567,1.1457158129604283,0.0454106944773947,20,1.549816147401157,0.0,1.0,0.06061166063653178,0.052115459036120027,0.008496201600411757,0.0,10,1.0,986,986,0,2326,2.9075,High_Coop,Survived,True,,Low,0.05478391759306709,0.02391879300738456,0.07561728659255464,0.006397050165529887,0.030000000000000027,0.004509084786906072
70,439,800,1.8223234624145785,0.011211689440022824,200,0.3962425486007197,0.2426534146003198,0.17086925704502795,0.6,40,8.346857023836339,19.90242890813967,14.124642965988004,20,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,1,1.8223234624145785,0.0,1.0,200,1388791,0,0.0,0.051339604871589416,264.7160894130239,0.0,0.0,0.0,0.0,0.0,3,0.7889433663183921,1.30897597721147,0.8324638100138921,1.1805396204046399,0.09929308416374463,25,2.4056394660437426,0.0,1.0,0.04865874546243402,0.054020464280744813,-0.0053617188183107956,0.0,8,1.0,906,906,0,2128,2.66,High_Coop,Survived,True,,Low,0.07079824972624015,0.02043132471985936,0.0743361400219008,0.019638495000329034,0.030000000000000027,0.004107168389727153
71,277,800,2.888086642599278,0.011704491717836794,200,0.6281003553620963,0.37570468531694456,0.1083697742096194,0.6,40,6.600885971774565,24.87441539843109,15.737650685102828,20,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,1,2.888086642599278,0.0,1.0,200,1184153,0,0.0,0.05480376647370569,157.70562008877872,0.0,0.0,0.0,0.0,0.0,3,0.5911835201595267,1.3507022775190367,0.8939330048204236,1.2041194381717197,0.14461188457781182,25,1.6062413584651716,0.0,1.0,0.053976754383160984,0.05563077856425039,-0.0016540241810894044,0.0,8,1.0,910,910,0,2053,2.56625,High_Coop,Survived,True,,Low,0.0635418856352298,0.033803586188698324,0.07491664914918161,0.018469443877704418,0.030000000000000027,0.004384301317896455
72,286,800,2.797202797202797,0.008466819757383401,200,0.47011062055337466,0.27667114374652224,0.13261658156536266,0.6,40,6.412440332904742,21.25546778320462,13.83395405805468,20,2.7,0.3,0.04,-0.06,0.05,0.0,0.97,16,0.99875,0.00125,800,False,200,0,3,2.797202797202797,0.0,0.99875,200,1183901,4,3.3786608846516728e-06,0.05659097751988788,300.0223829837221,0.0,0.0,0.0,0.0,0.0,2,0.4023608173332942,1.2902073069161508,0.8115425539258225,1.2631972130908804,0.03074151076444006,20,2.4326121898016404,0.0,1.0,0.05993050856161408,0.05325144647816168,0.006679062083452404,0.0,10,1.0,1088,1088,0,2420,3.025,High_Coop,Survived,True,,Low,0.07228591303711611,0.023683411908764756,0.0,0.007318290872259432,0.030000000000000027,0.0
73,373,800,2.1447721179624666,0.011589938866966205,200,0.3862139059950601,0.41887815466622746,0.2582820307599978,0.6,40,6.992508132127671,26.066386419902635,16.529447276015155,20,2.7,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,800,False,200,0,1,2.1447721179624666,0.0,1.0,200,1436178,0,0.0,0.3323305515562952,357.56479908497073,0.0,0.0,0.0,0.0,0.0,2,0.40571348926140494,1.3910668654683072,0.813382093104117,1.2639876027976724,0.11411992739531265,15,1.617285900813048,0.0,1.0,0.343121959436811,0.3215391436757794,0.021582815761031604,0.0,13,1.0,1459,1459,0,3387,4.23375,High_Coop,Survived,True,,Low,0.06049809066822442,0.024857777730758618,0.0,0.026918918968816864,0.030000000000000027,0.0
74,332,800,2.4096385542168677,0.011209086006323003,200,0.6473490938200432,0.47874294589067823,0.14393015309600693,0.6,40,12.654277790297925,24.59397435271423,18.624126071506076,20,2.7,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,800,False,200,0,4,2.4096385542168677,0.0,1.0,200,1250625,17,1.359320339830085e-05,0.060108127191928346,233.3680300947786,0.0,0.0,0.0,0.0,0.0,3,0.7872727279579421,1.4277703947478442,0.8430341228369892,1.1292852540899592,0.017377496096959728,25,1.8466945054223478,0.0,1.0,0.06411947045920081,0.056096783924655884,0.00802268653454493,0.0,8,1.0,975,975,0,2108,2.635,High_Coop,Survived,True,,Low,0.053693794606016275,0.027009845798368685,0.0,0.0030803219332877297,0.030000000000000027,0.0
75,170,800,4.705882352941177,0.011773179094279579,200,0.4678170001819482,0.45687839996377566,0.33488656874364475,0.6,40,12.590830811751138,29.747950110358225,21.169390461054682,20,2.7,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,3,4.705882352941177,0.0,1.0,200,903504,127,0.00014056384919159184,0.055670687542023214,1142.3361130275036,0.0,0.0,0.0,0.0,0.0,3,0.41495627178210504,1.186594862432947,0.8018747864824628,1.2572293020993577,0.06594056892200287,20,2.0623419298728884,0.0,1.0,0.056686250184693206,0.05465512489935323,0.0020311252853399756,0.0,10,1.0,946,946,0,2373,2.96625,High_Coop,Survived,True,,Low,0.04723801574918746,0.05540319573778626,0.0381104793700325,0.01642505876132747,0.030000000000000027,0.002226827501680929
76,238,800,3.361344537815126,0.010777563816461534,200,0.35700599919104403,0.3663810252511196,0.15011120133254352,0.6,40,9.400618802457547,22.29249724191614,15.846558022186844,20,2.7,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,3,3.361344537815126,0.0,1.0,200,1265801,1,7.900135961339894e-07,0.05602299260313218,257.2280088131409,0.0,0.0,0.0,0.0,0.0,3,0.314127576061496,1.1658768190031181,0.8063834972361399,1.2042612506173338,0.05137534230540994,20,2.1207710898976613,0.0,1.0,0.05647085929586358,0.05557512591040078,0.0008957333854628033,0.0,10,1.0,1094,1094,0,2432,3.04,High_Coop,Survived,True,,Low,0.0631051865395561,0.03622710526541692,0.037475792538417756,0.011978924072686217,0.030000000000000027,0.0022409197041252872
77,362,800,2.2099447513812156,0.006493127789175404,200,0.5108696233383989,0.37354595764250254,0.17343215015405017,0.6,40,6.115017557283516,25.3231271685699,15.719072362926708,20,2.7,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,1,2.2099447513812156,0.0,1.0,200,1352162,0,0.0,0.2949255816733538,264.9461108316839,0.0,0.0,0.0,0.0,0.0,3,0.7486072322058361,1.0186280117672992,0.8015189011415065,1.2290464073742875,0.07757823598315924,15,1.8361350214868528,0.0,1.0,0.2783104498995917,0.31154071344711587,-0.033230263547524175,0.0,13,1.0,1421,1421,0,3158,3.9475,High_Coop,Survived,True,,Low,0.06361698558996974,0.0143494536777357,0.03745532057640121,0.018924627394862434,0.030000000000000027,0.011797023266934152
78,184,800,4.3478260869565215,0.010797733071160314,200,0.38968913506772934,0.34123248217526203,0.31077530909487655,0.6,40,7.374897188342295,27.232843442909434,17.303870315625865,20,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,4,4.3478260869565215,0.0,1.0,200,1107426,150,0.00013544923091926683,0.05492676204850176,992.3871566265306,0.0,0.0,0.0,0.0,0.0,2,0.19991205840835147,1.2692955647009891,0.8347013330719503,1.2480765690380842,0.045177856354958044,10,1.5982295055177933,0.0,1.0,0.0598371789660665,0.05001634513093702,0.00982083383512948,0.0,20,1.0,1746,1746,0,4316,5.395,High_Coop,Survived,True,,Low,0.05779053944347773,0.04694666552678397,0.07537675684452179,0.009320435414098306,0.030000000000000027,0.004394140963880141
79,419,800,1.909307875894988,0.007493488431852818,200,0.6845112045853439,0.4301627397113592,0.38536844505828816,0.6,40,5.83121173365369,17.251354183104034,11.541282958378861,20,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,2,1.909307875894988,0.0,1.0,200,1272014,0,0.0,0.5737088068866334,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.5737088068866334,0.5737088068866334,0.0,0.0,0,0.0,0,0,0,0,0.0,High_Coop,Survived,False,,Low,0.08664547984884206,0.014307376480864567,0.07306836161209264,0.0,0.030000000000000027,0.04589670455093067
80,212,800,3.7735849056603774,0.007991084498520103,200,0.4822418931639022,0.3990379846278945,0.15894360312651792,0.6,40,14.884425116937935,29.504415667334317,22.194420392136127,20,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,1,3.7735849056603774,0.0,1.0,200,1173703,0,0.0,0.5745277567244848,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.5745277567244848,0.5745277567244848,0.0,0.0,0,0.0,0,0,0,0,0.0,High_Coop,Survived,False,,Low,0.04505636922847139,0.030155035843472087,0.0763954904617223,0.0,0.030000000000000027,0.04596222053795878
81,277,800,2.888086642599278,0.010891579356459982,200,0.4186609374856077,0.27874649637909116,0.35122914416024287,0.6,40,7.668107368948274,24.29730905293595,15.982708210942112,20,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,3,2.888086642599278,0.0,1.0,200,1113437,0,0.0,0.5717932817142134,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.5717932817142134,0.5717932817142134,0.0,0.0,0,0.0,0,0,0,0,0.0,High_Coop,Survived,False,,Low,0.06256761912949009,0.031455824856202116,0.0749945904696408,0.0,0.030000000000000027,0.04574346253713707
82,446,800,1.7937219730941705,0.009878506279138704,200,0.6195093094656687,0.2307488858014224,0.15429089147714203,0.6,40,5.224329341333176,21.37722631907048,13.300777830201827,5,2.0,0.3,0.04,-0.06,0.05,0.04,0.97,16,0.20125,0.79875,800,False,200,0,11,1.7937219730941705,0.0,0.20125,200,1457426,93,6.381113003336018e-05,0.31200421000458733,280.2377224899993,0.0,0.0,0.0,0.0,0.0,2,0.1299934195221729,1.0073051905170418,0.845586939220385,1.1889421499968422,0.12345894057946719,15,1.6755485806118673,0.0,1.0,0.3247680703069153,0.2992403497022594,0.025527720604655912,0.0,13,1.0,1163,1163,0,3368,4.21,Low_Coop,Survived,True,,Low,0.07518357292829286,0.01771929377423983,0.03699265708286829,0.02266560423919345,0.030000000000000027,0.012480168400183494
83,215,800,3.7209302325581395,0.0066852898002986855,200,0.6186525956606443,0.22225371391701212,0.18539732238552853,0.6,40,8.43196491884306,25.493686573564116,16.96282574620359,20,1.5,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,3,3.7209302325581395,0.0,1.0,200,1130419,25,2.2115693384488407e-05,0.32426660029601073,354.58948754756,0.0,0.0,0.0,0.0,0.0,3,0.1532131446797978,1.253698673824297,0.80374298496434,1.103307049408546,0.029780010735900635,15,1.7076716786693193,0.0,1.0,0.34083922312618314,0.3076939774658383,0.033145245660344824,0.0,13,1.0,1236,1236,0,2744,3.43,High_Coop,Survived,True,,Low,0.058952441943454365,0.024875496931343947,0.07528380464452365,0.006448317785604372,0.030000000000000027,0.02594132802368086
84,255,800,3.1372549019607843,0.006449126666174081,200,0.625878159540198,0.2453127670017946,0.22593927196736044,0.6,40,13.58807788371578,30.194085470568375,21.891081677142076,20,2.7,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,799,False,200,0,3,3.1372549019607843,0.0002724482116439595,1.0,200,1091923,11,1.0073970417327961e-05,0.05642315033488151,724.5877978307823,0.0,0.0,0.0,0.0,0.0,3,0.36766109780881967,1.4322433166933148,0.8274486529505797,1.2584084668158948,0.11416458884350283,10,1.8976345833900305,0.0,1.0,0.05908859569788965,0.05375770497187337,0.00533089072601628,0.0,20,1.0,1845,1845,0,4236,5.30162703379224,High_Coop,Survived,True,,Low,0.04568070297979684,0.020232554246820644,0.03817277188080813,0.024789707507973893,0.030000000000000027,0.0022569260133952604
85,122,800,6.557377049180328,0.006998725226727651,200,0.4201111146119154,0.328349531123978,0.10224756215230028,0.6,40,13.022312517630155,29.25910018488662,21.140706351258387,5,1.5,0.3,0.04,-0.06,0.05,0.08,0.97,16,0.67375,0.32625,800,False,200,0,15,6.557377049180328,0.0,0.67375,200,705541,283,0.000401110637085584,0.05888709631496931,194.9408469637123,0.0,0.0,0.0,0.0,0.0,3,0.2016837172891254,1.4513882346210627,0.8926482648425915,1.2100039619396554,0.1400804380285885,10,2.1864190446636695,0.0,1.0,0.06359109681313649,0.054183095816802126,0.009408000996334362,0.0,20,1.0,1088,1088,0,2754,3.4425,Medium_Coop,Survived,True,,Low,0.04730210918144065,0.04589328017526329,0.07621583126548476,0.018195892060779865,0.030000000000000027,0.004710967705197544
86,428,800,1.8691588785046729,0.00824270597671415,200,0.6792062286689933,0.41500666746531084,0.1584067153053247,0.6,40,5.176412120245965,21.195738696916678,13.18607540858132,10,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,5,1.8691588785046729,0.0,1.0,200,1265211,428,0.00033828349579635334,0.054210409717201355,732.2478511062543,0.0,0.0,0.0,0.0,0.0,2,0.1250914974822286,1.3993247588657278,0.8192802807420392,1.2136860263257077,0.10294674806588178,10,1.8014734471181515,0.0,1.0,0.05939101157393437,0.049029807860468344,0.010361203713466029,0.0,20,1.0,1881,1881,0,4982,6.2275,High_Coop,Survived,True,,Low,0.07583757630789928,0.015406927059278784,0.07393299389536806,0.022580030668959618,0.030000000000000027,0.0043368327773761085
87,466,800,1.7167381974248928,0.0065430046286812735,200,0.5108918432266498,0.31238889737444675,0.1324954518212454,0.6,40,9.225538783886396,22.580900291903536,15.903219537894966,10,2.0,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,800,False,200,0,5,1.7167381974248928,0.0,1.0,200,1256957,360,0.0002864059788839236,0.053975133428148754,771.1117624399693,0.0,0.0,0.0,0.0,0.0,2,0.1252180135547234,1.218545619263026,0.8157712473524381,1.2007413553949875,0.0491655982515904,10,2.1748547041102646,0.0,1.0,0.05904963102880721,0.048900635827490296,0.010148995201316915,0.0,20,1.0,2076,2076,0,5072,6.34,High_Coop,Survived,True,,Low,0.06288034932908719,0.01123262597198502,0.03748478602683652,0.010875975194118885,0.030000000000000027,0.0021590053371259503
88,122,800,6.557377049180328,0.010249211293855797,200,0.5792441662667469,0.39004711105829315,0.3203758300528339,0.6,40,6.272464208340667,22.762839099114995,14.517651653727832,20,1.5,0.3,0.04,-0.06,0.05,0.0,0.97,16,0.99625,0.00375,800,False,200,0,5,6.557377049180328,0.0,0.99625,200,708726,239,0.0003372248231333407,0.05589683235666976,592.7930035031471,0.0,0.0,0.0,0.0,0.0,2,0.31940761751865687,1.479292029036374,0.8414592922001899,1.2937877087438023,0.11791825101819692,20,1.87277835043455,0.0,1.0,0.059726687626539966,0.05206697708679955,0.007659710539740419,0.0,10,1.0,685,685,0,1813,2.26625,High_Coop,Survived,True,,Low,0.06888166377399066,0.06720794291052981,0.0,0.024187158063048744,0.030000000000000027,0.0
89,119,800,6.722689075630252,0.00704358244718559,200,0.3799959537510589,0.4586646612505678,0.12902992182183629,0.6,40,7.697894739633839,23.74561579297505,15.721755266304445,10,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,3,6.722689075630252,0.037942385099091466,1.0,200,524221,22,4.196703298799552e-05,0.05472075109684232,81.90268930735458,0.0,0.0,0.0,0.0,0.0,2,0.23250041082365636,1.0966976544558324,0.8324396065330777,1.2057903996627068,0.13951624481865296,20,2.26699048204508,0.0,1.0,0.05762229366197135,0.05181920853171328,0.005803085130258068,0.0,10,1.0,415,415,0,1145,1.43125,High_Coop,Survived,True,,Low,0.06360612940867003,0.047351814770995565,0.0749115096473064,0.028188240723199767,0.030000000000000027,0.004377660087747385
90,472,800,1.694915254237288,0.011521312521027905,200,0.6106583486535462,0.41297582180896386,0.3191131513778267,0.6,40,9.131201031625949,29.038478010090447,19.084839520858196,20,2.0,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,800,False,200,0,1,1.694915254237288,0.0,1.0,200,1330162,0,0.0,0.5751441307356036,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.5751441307356036,0.5751441307356036,0.0,0.0,0,0.0,0,0,0,0,0.0,High_Coop,Survived,False,,Low,0.05239761114611838,0.019527648340725262,0.0,0.0,0.030000000000000027,0.0
91,133,800,6.015037593984962,0.008688125443282416,200,0.4101806347834709,0.47518119433471523,0.2749426132025882,0.6,40,10.406564838318006,22.439826482381804,16.423195660349904,5,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,0.9775,0.0225,800,False,200,0,7,6.015037593984962,0.0,0.9775,200,943074,222,0.00023540040336177224,0.05577232749549331,424.5188023884355,0.0,0.0,0.0,0.0,0.0,3,0.10527590367179239,1.3112834234428337,0.8625837437490451,1.243346066505749,0.05275794449826428,20,1.5950691553335092,0.0,1.0,0.05936096276222853,0.052183692228758086,0.007177270533470441,0.0,10,1.0,894,894,0,2004,2.505,High_Coop,Survived,True,,Low,0.060889489517212174,0.05225940116260099,0.07512884083862302,0.009014009343699395,0.030000000000000027,0.004461786199639465
92,338,800,2.366863905325444,0.01091679456178868,200,0.45144809552837295,0.29307796782007844,0.16109116558798284,0.6,40,12.753083108553382,24.093814762453,18.423448935503192,5,2.7,0.3,0.04,-0.06,0.05,0.0,0.97,16,0.39625,0.60375,800,False,200,0,10,2.366863905325444,0.0,0.39625,200,1326907,234,0.00017634996273288182,0.0577759896539015,448.89105932294046,0.0,0.0,0.0,0.0,0.0,3,0.021127594451757315,1.2066401875929653,0.8948440136215585,1.248057945801852,0.06903813709201777,20,2.4659870304780123,0.0,1.0,0.06336970406369132,0.05218227524411169,0.011187428819579626,0.0,10,1.0,1058,1058,0,2577,3.22125,Medium_Coop,Survived,True,,Low,0.05427865344327221,0.025838567010150724,0.0,0.00906061788113535,0.030000000000000027,0.0
93,249,800,3.21285140562249,0.011789521295628795,200,0.44562544846900487,0.39609562344543525,0.2797502815455999,0.6,40,6.41601657351135,23.786209018137406,15.101112795824378,5,2.0,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,11,3.21285140562249,0.0,1.0,200,747837,0,0.0,0.5681732048472304,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.5681732048472304,0.5681732048472304,0.0,0.0,0,0.0,0,0,0,0,0.0,High_Coop,Survived,False,,Low,0.06622028545316945,0.03787798006627725,0.07470237716374645,0.0,0.030000000000000027,0.045453856387778435
94,313,800,2.5559105431309903,0.00843983837417909,200,0.4288791269288612,0.36441724950638,0.13312118956654762,0.6,40,7.61016404083988,19.719659257143604,13.664911648991742,5,2.7,0.3,0.04,-0.06,0.05,0.0,0.97,16,0.905,0.095,800,False,200,0,10,2.5559105431309903,0.0,0.905,200,1253950,359,0.0002862953068304159,0.30153397047069064,341.6829039949272,0.0,0.0,0.0,0.0,0.0,2,0.014172005510443331,1.1190201023147566,0.8667435392410614,1.1903776865900182,0.08753950167377084,15,1.8707766832606056,0.0,1.0,0.33205612803387663,0.27101181290750465,0.061044315126371984,0.0,13,1.0,1234,1234,0,3122,3.9025,High_Coop,Survived,True,,Low,0.07318012920147818,0.021571471882885853,0.0,0.013885998753065681,0.030000000000000027,0.0
95,391,800,2.0460358056265986,0.007649349227725486,200,0.3359018970783458,0.3129995582207656,0.3700493321654479,0.6,40,10.500176086318493,26.314187592062144,18.40718183919032,20,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,2,2.0460358056265986,0.0,1.0,200,1431357,0,0.0,0.05847258379504622,1092.3149448863687,0.0,0.0,0.0,0.0,0.0,3,0.043213090100565316,1.3594566735294906,0.885528671458265,1.126284556596275,0.017452807108730404,10,1.6906122500184981,0.0,1.0,0.06413904759207412,0.05280611999801831,0.011332927594055804,0.0,20,1.0,2178,2178,0,4907,6.13375,High_Coop,Survived,True,,Low,0.054326621464178854,0.015650842409668513,0.07565387028286569,0.0022501431148627435,0.030000000000000027,0.0046778067036036975
96,145,800,5.517241379310345,0.01098344696604699,200,0.6555798589066579,0.4179557084880709,0.22354113114079677,0.6,40,12.93647065195879,23.804378778699473,18.370424715329133,5,2.0,0.3,0.04,-0.06,0.05,0.04,0.97,16,0.75,0.25,800,False,200,0,16,5.517241379310345,0.0,0.75,200,1131173,321,0.0002837762216743151,0.05203846886916073,413.4938298950939,0.0,0.0,0.0,0.0,0.0,2,0.07013621052904258,1.079517780087176,0.8802899033303042,1.1505806430721137,0.06674638798257419,25,2.421130678173564,0.0,1.0,0.05650768612688443,0.047569251611437026,0.008938434515447402,0.0,8,1.0,776,776,0,1893,2.36625,High_Coop,Survived,True,,Low,0.05443532283527194,0.060598328088535124,0.03782258708658912,0.009193388505297969,0.030000000000000027,0.002081538754766429
97,243,800,3.292181069958848,0.006374918862516963,200,0.40277591233783105,0.49655805392173624,0.1617687073731902,0.6,40,13.896605828725244,27.95553938677157,20.926072607748406,20,2.0,0.3,0.04,-0.06,0.05,0.0,0.97,16,1.0,0.0,800,False,200,0,1,3.292181069958848,0.0,1.0,200,1144788,0,0.0,0.3034487779545379,135.62600271214805,0.0,0.0,0.0,0.0,0.0,2,0.0347040007122791,1.1962205972180775,0.8329633749373093,1.1805556274393185,0.05501080126365353,15,1.9773456381034347,0.0,1.0,0.32913590384806435,0.27776165206101144,0.051374251787052905,0.0,13,1.0,906,906,0,2455,3.06875,High_Coop,Survived,True,,Low,0.04778727565103281,0.020987387201701936,0.0,0.010847911490129387,0.030000000000000027,0.0
98,225,800,3.5555555555555554,0.007814913698851459,200,0.4696522231717809,0.44824203093409315,0.355435983001417,0.6,40,9.098924675421888,27.380977185900782,18.239950930661337,20,2.7,0.3,0.04,-0.06,0.05,0.08,0.97,16,1.0,0.0,800,False,200,0,4,3.5555555555555554,0.0,1.0,200,1073395,32,2.9811951797800436e-05,0.33318036434304565,821.3123404521193,0.0,0.0,0.0,0.0,0.0,2,0.5381955185645848,1.0558379315140094,0.8680402424406009,1.2392282823991403,0.009816303313592217,15,1.7192842611137664,0.0,1.0,0.32867332600408794,0.3376874026820033,-0.009014076677915372,0.0,13,1.0,1379,1379,0,2962,3.7025,High_Coop,Survived,True,,Low,0.05482470889321315,0.02778635981813852,0.07561402328854296,0.0016052430368845754,0.030000000000000027,0.02665442914744365
99,103,800,7.766990291262136,0.010256803772868561,200,0.6756150955182778,0.34831449130935166,0.15485783454128135,0.6,40,8.938394575331458,19.21609633923909,14.077245457285274,20,2.7,0.3,0.04,-0.06,0.05,0.04,0.97,16,1.0,0.0,498,False,200,0,2,4.834951456310679,0.10880088283561892,1.0,200,317644,0,0.0,0.3020829197553835,38.472004303946896,0.0,0.0,0.0,0.0,0.0,3,0.18462107698351007,1.2595826155888639,0.8062992336131823,1.2175631592327658,0.1104694279323398,15,1.9717011308862649,0.0,1.0,0.3217181992249722,0.2824476402857947,0.03927055893917747,0.0,13,1.0,251,251,0,883,1.7730923694779117,High_Coop,Survived,True,,Low,0.07103662453242787,0.07966449532325096,0.037158535018702886,0.02605343213036768,0.030000000000000027,0.01208331679021534
